Protein Set,norm(Weighted SC Z1),norm(Weighted SC Z2),norm(Weighted SC Z3),norm(Weighted SC Z4),norm(Weighted SC Z5),norm(Weighted SC Z6),norm(Weighted SC Z7),norm(Weighted SC C1),norm(Weighted SC C2),norm(Weighted SC C3),norm(Weighted SC C4),norm(Weighted SC C5),norm(Weighted SC C6),norm(Weighted SC C7),norm(Weighted SC C8),norm(Weighted SC C9),norm(Weighted SC C10),norm(Weighted SC C11),norm(Weighted SC C12)
K2C6A_HUMAN,23.41368570307593,2.5891578951771126,5.276048502653348,-2.024393122777833,1.001358901394041,-1.2837623353605405,-1.3812159789507525,1.6514962874441161,-4.313137052622182,2.651157895683752,2.3926590015995073,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,0.30415725853990194,-1.965422730591638,0.6401652386351246,-0.3146814666730595
HSP7C_HUMAN,11.787157916821048,2.5891578951771126,9.122620424955592,15.077053923025236,14.686082874668273,29.112407207905754,28.288442741542564,4.5073397122411745,52.69989878121342,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,28.23796689656328,56.814560715410366,13.97270718123156,22.491007912899807
K2C5_HUMAN,53.97163286188941,2.5891578951771126,20.92828544112991,-1.3101073914622203,22.786134754551085,0.5230202679033145,0.9225713120992047,7.153309341528894,-3.1405563932326865,2.651157895683752,3.431469195138173,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,5.134341599016892,-2.0428420861033034,-1.3236888358430248,-0.3296584151727391
ACTC_HUMAN,-0.5923765661348832,2.6495605790908203,1.128028473585354,1.5696643775845631,0.9625094283944682,-0.8567718263273374,0.7020982610280377,1.3965047560720458,0.6975322383972573,2.651157895683752,1.9256389127927587,2.593157895370828,2.547359237111615,2.8163659389312135,2.7175605794186457,2.343176723986374,1.9894402663442063,-1.3657073685960155,1.7772949822204875
K1C14_HUMAN,30.44442071894507,2.5891578951771126,9.32789023849319,-2.146842103586091,8.075545822513732,-2.6388421054487363,2.7424417840535504,4.955733772376062,-4.492301931646211,2.651157895683752,2.234778486739354,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,0.5057498231227266,-1.882070373442514,-2.6545334393219333,-0.5227649230552149
K2C6C_HUMAN,19.204840564526126,2.5891578951771126,2.9724179122145045,-2.065209452197446,0.7246252049333171,-2.4021222587232725,-1.5430913461153644,1.3573834858922973,-4.410372091498716,2.651157895683752,2.2274919679271745,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-0.8221758589451444,-1.9912291836706233,-2.4795038113431316,-0.3894016705495549
HBB_HUMAN,26.95547380427222,3.519850985139118,13.226544222563014,14.09078301848422,36.40878299368683,58.212640285908684,40.60840428939412,19.49193048105526,32.28624826851811,5.6511578956837525,16.75854419971581,6.523851044937478,2.517157895154761,2.635157894640671,3.5878509854669436,80.84594953206133,48.64032823250021,86.78610935713489,109.92650519683536
K1C16_HUMAN,46.64014329890113,2.5891578951771126,6.52139075729202,-2.146842103586091,4.74916461600128,-2.6388421054487363,-0.3405827177469867,7.603847023108484,-4.379761738744123,2.651157895683752,2.572399072896199,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,0.5478802933986056,-1.7212986607817244,-2.590224758727966,-0.5066877529067231
H14_HUMAN,36.10534181574683,6.452794388859974,34.774249872892604,3.0349759048367604,32.660572086704406,42.60851049464892,42.471422325282795,16.450976844885826,42.3951578754517,2.651157895683752,14.578975909005361,3.093157895370828,6.426248890943335,3.564329158812271,2.657157895504938,38.24333799031328,41.684433762285366,17.55388393904406,41.45056830718692
KPYM_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,49.85315789641391,0.17115787161651408,10.361157894551264,18.133157859950767,0.7691578827886596,18.3951578754517,2.651157895683752,1.8971579005825088,3.593157895370828,3.517157895154761,2.635157894640671,2.657157895504938,0.9251579060847628,-0.04284208610330342,-1.7188421199159007,-0.5388420932037068
H12_HUMAN,36.10534181574683,6.452794388859974,34.774249872892604,3.0349759048367604,32.660572086704406,43.60851049464892,42.471422325282795,16.450976844885826,42.3951578754517,2.651157895683752,14.578975909005361,3.093157895370828,6.426248890943335,3.564329158812271,2.657157895504938,38.24333799031328,41.684433762285366,17.55388393904406,40.45056830718692
TBB5_HUMAN,-1.2128420831789506,2.5891578951771126,2.3651579234297144,29.853157896413908,3.171157871616514,36.36115789455126,18.133157859950767,0.7691578827886596,33.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,5.957157913896697,13.281157880084098,6.461157906796293
H4_HUMAN,65.78715791682106,3.5891578951771126,44.36515792342971,76.85315789641392,62.171157871616515,119.36115789455127,78.13315785995077,58.76915788278866,95.3951578754517,2.651157895683752,18.897157900582506,2.593157895370828,8.51715789515476,2.635157894640671,2.657157895504938,53.92515790608476,83.95715791389671,63.2811578800841,53.461157906796295
ENOA_HUMAN,-0.2128420831789506,2.5891578951771126,0.3651579234297144,33.85315789641391,3.0865424026376322,8.361157894551264,11.133157859950767,0.7691578827886596,18.22592646065678,2.651157895683752,2.897157900582509,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,0.9251579060847628,15.957157913896697,8.281157880084098,2.461157906796293
PGK1_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,39.85315789641391,15.171157871616515,29.361157894551262,21.133157859950767,0.7691578827886596,33.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,8.925157906084763,34.957157913896694,18.2811578800841,3.461157906796293
EZRI_HUMAN,16.002081775463626,2.5891578951771126,4.21291907760452,7.662113088979827,15.335336719883117,20.53727674525927,21.094350944667564,1.0855757854967132,15.419037880334514,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,4.40575492528032,22.01984483406271,7.558769612567009,17.359664071347073
APOE_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,-2.146842103586091,0.17115787161651408,-2.6388421054487363,-1.8668421400492328,0.7691578827886596,-4.604842124548299,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,48.2811578800841,-0.5388420932037068
1433Z_HUMAN,0.47212901095251913,2.5891578951771126,15.365157923429713,22.127724546804533,13.911042248142394,42.69063711208056,35.77766622176717,3.1391000710515993,38.03966623726811,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,36.77486646321367,37.17681199714865,28.130868344561637,19.831099618222073
FIBA_HUMAN,4.78715791682105,2.5891578951771126,3.3651579234297144,-2.146842103586091,0.17115787161651408,-2.6388421054487363,2.1331578599507672,0.7691578827886596,9.395157875451702,2.651157895683752,2.897157900582509,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,1.9251579060847628,-2.0428420861033034,40.2811578800841,8.461157906796293
FIBG_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,-2.146842103586091,0.17115787161651408,-2.6388421054487363,1.1331578599507672,0.7691578827886596,-4.604842124548299,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,47.2811578800841,-0.5388420932037068
COR1A_HUMAN,4.78715791682105,2.5891578951771126,10.365157923429713,12.853157896413908,15.171157871616515,20.361157894551262,23.133157859950767,0.7691578827886596,24.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,22.925157906084763,42.957157913896694,5.281157880084099,22.46115790679629
TLN1_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,5.853157896413909,0.17115787161651408,5.361157894551264,2.1331578599507672,0.7691578827886596,-3.6048421245482993,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,9.281157880084098,-0.5388420932037068
HBD_HUMAN,-0.3811589243044389,2.6584648275668488,0.5037717882091868,-1.3844658547495738,0.9335341204530314,-0.4903273578291074,0.6579107152516706,1.0463856123476043,-3.4959312063125205,2.651157895683752,2.0357717653619813,2.662464827760564,2.517157895154761,2.635157894640671,2.726464827894674,6.0043658032710425,-0.7260103781488967,7.776208310381951,16.99581252410586
HS90A_HUMAN,-1.2128420831789506,2.5891578951771126,1.4610483262235987,13.236719984426603,8.10266450537506,34.60773229640673,25.54411519637655,1.3171030841856017,38.73762613717045,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,4.116938950091111,27.08044511482443,8.116774945513786,8.748828995968656
ATPB_HUMAN,-1.2128420831789506,2.5891578951771126,2.3651579234297144,5.853157896413909,8.171157871616515,41.36115789455126,36.133157859950764,0.7691578827886596,47.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,9.925157906084763,30.957157913896694,13.281157880084098,3.461157906796293
CH60_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,0.8531578964139088,4.171157871616514,18.361157894551262,16.133157859950767,0.7691578827886596,25.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,2.925157906084763,3.9571579138966966,4.281157880084099,6.461157906796293
ANXA2_HUMAN,-1.2128420831789506,2.5891578951771126,2.3651579234297144,68.85315789641392,3.171157871616514,-0.6388421054487363,2.1331578599507672,0.7691578827886596,11.395157875451702,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-1.0428420861033034,-2.7188421199159007,-0.5388420932037068
H15_HUMAN,5.78715791682105,2.5891578951771126,18.365157923429713,4.853157896413909,34.010513340366515,52.32099676173876,17.092996727138267,3.76915788278866,26.3951578754517,2.651157895683752,8.89715790058251,2.593157895370828,2.517157895154761,3.594997238665329,2.657157895504938,12.925157906084763,16.957157913896697,5.281157880084099,26.300515282894924
PROF1_HUMAN,6.787157916821049,2.5891578951771126,8.365157923429713,46.85315789641391,3.171157871616514,22.361157894551262,29.133157859950767,6.76915788278866,46.3951578754517,4.6511578956837525,2.897157900582509,6.593157895370828,11.51715789515476,3.635157894640671,3.657157895504938,9.925157906084763,22.957157913896694,23.2811578800841,5.461157906796293
HS90B_HUMAN,-1.2128420831789506,2.5891578951771126,1.2692675206358301,9.469595808401213,7.239651237857969,30.114583492695793,20.722200523524986,1.2212126813917175,32.786023201379436,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,1.7333771004969942,19.83387071296896,9.44554081465441,5.17348681762393
PPIA_HUMAN,11.787157916821048,11.589157895177113,16.365157923429713,16.853157896413908,17.171157871616515,31.361157894551262,50.133157859950764,33.76915788278866,45.3951578754517,2.651157895683752,18.897157900582506,8.593157895370828,7.517157895154761,4.63515789464067,3.657157895504938,46.92515790608476,62.957157913896694,15.281157880084098,22.46115790679629
HMGB1_HUMAN,1.7639020917783248,2.5891578951771126,15.55120452377151,0.8531578964139088,5.915343796146543,19.082087994038567,6.877344261317955,6.234274383643152,41.325390877160686,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,3.635157894640671,2.657157895504938,20.646088005572068,27.91064531013693,0.28115788008409925,3.949529755856352
BIP_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,5.031339544668303,0.17115787161651408,-1.7479330297117368,-0.15411483177591734,0.9473396949558273,25.440510811242717,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-0.8966602817480696,12.738976303789276,-0.8279330441789012,-0.5388420932037068
TPM3_HUMAN,3.3081664083371627,2.5891578951771126,1.3651579234297144,10.920385260000334,5.683763061893614,12.890570164143547,0.14996470084737368,0.7691578827886596,12.437174858483928,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,11.537719131975877,3.469762627336638,7.810570149676384,8.486368287350492
APOB_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,-2.146842103586091,0.17115787161651408,-2.6388421054487363,-1.8668421400492328,0.7691578827886596,-4.604842124548299,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,13.281157880084098,-0.5388420932037068
NUCL_HUMAN,8.787157916821048,2.5891578951771126,8.365157923429713,-2.146842103586091,3.171157871616514,19.361157894551262,7.133157859950767,2.76915788278866,38.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,44.92515790608476,39.957157913896694,4.281157880084099,9.461157906796293
ROA2_HUMAN,-1.2128420831789506,2.5891578951771126,5.365157923429715,3.853157896413909,6.171157871616514,4.361157894551264,5.133157859950767,0.7691578827886596,8.395157875451702,2.651157895683752,6.897157900582509,2.593157895370828,5.517157895154761,2.635157894640671,2.657157895504938,24.925157906084763,13.957157913896697,-2.7188421199159007,11.461157906796291
IGHM_HUMAN,0.7871579168210494,2.5891578951771126,11.365157923429713,-2.146842103586091,14.171157871616515,27.361157894551262,11.133157859950767,0.7691578827886596,16.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-0.07484209391523722,16.957157913896697,37.2811578800841,24.46115790679629
FIBB_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,-2.146842103586091,0.17115787161651408,-2.6388421054487363,0.13315785995076723,0.7691578827886596,-4.604842124548299,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,29.2811578800841,-0.5388420932037068
LMNB1_HUMAN,7.787157916821049,2.5891578951771126,1.3651579234297144,38.85315789641391,15.171157871616515,14.361157894551262,24.133157859950767,0.7691578827886596,6.349996628198283,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,0.9251579060847628,10.957157913896697,-1.7188421199159007,12.461157906796291
LDHA_HUMAN,-1.2128420831789506,3.5891578951771126,0.3651579234297144,13.340337652578459,3.735260521305235,9.207312107502924,5.338286052852379,0.7691578827886596,6.164388718042033,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,6.053363205462205,10.008440796587127,11.56320896650988,1.3842348940628337
S10A9_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,119.85315789641392,0.17115787161651408,-2.6388421054487363,-1.8668421400492328,0.7691578827886596,-4.604842124548299,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,-2.7188421199159007,-0.5388420932037068
EF1A1_HUMAN,-0.2128420831789506,2.5891578951771126,3.3651579234297144,5.853157896413909,6.171157871616514,4.361157894551264,4.133157859950767,1.7691578827886596,21.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,6.925157906084762,7.957157913896697,2.2811578800840993,8.461157906796293
ATPA_HUMAN,-1.2128420831789506,2.5891578951771126,3.3651579234297144,11.853157896413908,7.171157871616514,25.361157894551262,28.133157859950767,0.7691578827886596,15.395157875451702,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,8.925157906084763,8.957157913896697,5.281157880084099,7.461157906796293
ALDOA_HUMAN,-1.2128420831789506,2.5891578951771126,6.365157923429715,29.853157896413908,3.171157871616514,22.361157894551262,19.133157859950767,0.7691578827886596,26.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,17.925157906084763,19.957157913896694,-0.7188421199159007,8.461157906796293
TAGL2_HUMAN,0.7871579168210494,2.5891578951771126,11.365157923429713,-2.146842103586091,11.171157871616515,18.361157894551262,14.133157859950767,0.7691578827886596,20.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,6.925157906084762,40.957157913896694,9.281157880084098,16.46115790679629
H2B1B_HUMAN,13.950794124401614,3.0255215326244698,8.474248728483424,12.689521688833342,11.280248676670226,19.14297628444384,12.169521461635338,4.696430679419519,7.686066688928263,2.651157895683752,7.133521311532216,2.593157895370828,3.3898851700494754,2.635157894640671,2.657157895504938,9.343339325457322,15.866249863359588,8.82661285902697,7.133885014798002
PPIB_HUMAN,-1.2128420831789506,2.5891578951771126,1.3651579234297144,6.853157896413909,0.17115787161651408,13.361157894551262,3.1331578599507672,20.769157882788658,30.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,13.957157913896697,-2.7188421199159007,-0.5388420932037068
1433B_HUMAN,-1.0770039322008622,2.5891578951771126,3.2451580378706324,2.710730451955901,6.714510475528868,2.6862449650163516,7.262405525356041,1.0408341847448364,11.164406837854045,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,17.549570442705857,24.359276596758022,6.459538846270623,6.552834141995268
H2B1C_HUMAN,14.623522662914798,3.1527942577297554,12.256067118376002,17.016793150320158,11.062067066562804,18.579339504658684,16.096794258266197,6.8418850861578,17.10424906197514,2.651157895683752,8.660794489632803,2.593157895370828,3.6444306202600467,2.635157894640671,2.657157895504938,13.506976486712205,22.048065964433803,15.735703854815544,9.788430321957426
SRSF1_HUMAN,-0.2128420831789506,2.5891578951771126,2.3651579234297144,-2.146842103586091,0.17115787161651408,6.361157894551264,3.1331578599507672,10.769157882788658,19.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,19.925157906084763,19.957157913896694,-2.7188421199159007,3.461157906796293
ENPL_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,1.8531578964139088,0.17115787161651408,1.3611578945512637,0.13315785995076723,0.7691578827886596,21.661824287805217,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,-2.7188421199159007,-0.5388420932037068
ACTBL_HUMAN,-0.7571458878149522,2.5891578951771126,2.1056643340284693,1.0177148765469655,1.9686261762506083,0.3548288349504336,1.183790813594566,1.9970059357671752,-1.8390194755462241,2.651157895683752,3.954119913827138,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,2.861866833239304,2.6660183112355638,-0.5226396033601146,3.7712846882599163
APEX1_HUMAN,-1.2128420831789506,2.5891578951771126,1.3651579234297144,-2.146842103586091,0.17115787161651408,-2.6388421054487363,7.133157859950767,13.769157882788658,1.3951578754517007,2.651157895683752,3.897157900582509,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,1.9251579060847628,13.957157913896697,-2.7188421199159007,-0.5388420932037068
LKHA4_HUMAN,-1.2128420831789506,2.5891578951771126,1.3651579234297144,3.853157896413909,0.17115787161651408,6.361157894551264,13.133157859950767,0.7691578827886596,21.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,11.957157913896697,13.281157880084098,-0.5388420932037068
EF2_HUMAN,-1.2128420831789506,2.5891578951771126,1.3651579234297144,-2.146842103586091,5.171157871616514,4.361157894551264,11.133157859950767,0.7691578827886596,25.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,9.957157913896697,4.281157880084099,1.4611579067962932
HRG_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,-2.146842103586091,0.17115787161651408,-2.6388421054487363,-1.8668421400492328,0.7691578827886596,-4.604842124548299,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,33.2811578800841,-0.5388420932037068
CFAH_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,-2.146842103586091,0.17115787161651408,-2.6388421054487363,-1.8668421400492328,0.7691578827886596,-4.604842124548299,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,13.281157880084098,-0.5388420932037068
MDHM_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,-0.14684210358609118,2.171157871616514,16.361157894551262,-1.8668421400492328,0.7691578827886596,3.3951578754517007,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-1.0428420861033034,3.2811578800840993,0.4611579067962932
K1C17_HUMAN,6.121635341442632,2.5891578951771126,2.1960996005232203,-2.146842103586091,1.6135354389077738,-2.6388421054487363,-0.6937034023707049,1.1961915753870025,-4.604842124548299,2.651157895683752,1.930919956963019,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-0.8392497137491834,-2.038018935058756,-2.714018968871353,-0.5388420932037068
HNRPK_HUMAN,1.7871579168210494,2.5891578951771126,0.3651579234297144,10.853157896413908,5.171157871616514,22.361157894551262,14.133157859950767,0.7691578827886596,24.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,2.925157906084763,3.9571579138966966,5.281157880084099,-0.5388420932037068
HBA_HUMAN,13.787157916821048,4.589157895177113,9.365157923429713,1.8531578964139088,25.171157871616515,16.361157894551262,12.133157859950767,3.76915788278866,3.3951578754517007,3.651157895683752,13.89715790058251,8.593157895370828,3.517157895154761,6.63515789464067,4.657157895504938,46.92515790608476,17.957157913896697,34.2811578800841,61.461157906796295
TXND5_HUMAN,-1.2128420831789506,2.5891578951771126,0.3651579234297144,-2.146842103586091,0.17115787161651408,-2.6388421054487363,0.13315785995076723,0.7691578827886596,38.3951578754517,2.651157895683752,1.8971579005825088,2.593157895370828,2.517157895154761,2.635157894640671,2.657157895504938,-1.0748420939152372,-2.0428420861033034,-2.7188421199159007,1.4611579067962932
